label,content
like,舍得舍得先舍后得舍在前得在后舍得舍得小舍有小得大舍有大得不舍则不得有舍必有得有得必有舍晕了吧祝周末快乐
like,回了不去工作一辈子都做不完自己对自己负责就好谁都不知道任何选择的结局是怎么样谢谢爸妈最后给我的信任和任性我会无坚不摧起来哪怕很可笑但这就是我啊不是表面的幼稚和无知不要看轻我我不稀罕你们了解我
like,亲爱的今年我们就这样旅行吧一月去芬兰看极光二月去马其他晒太阳三月去德国天鹅堡四月去日本看樱花五月去土耳其逛清真寺六月去埃及看金字塔七月去纽约购物八月去丹麦听童话九月去巴黎看铁塔十月去俄罗斯逛红场十一月去新西兰潜水十二月去英国过圣诞想去的举手
like,如果可以我真想和你一直旅行或许是某个未开发的荒凉小岛或许是某座闻名遐迩的文化古城我们可以沿途用镜头记录彼此的笑脸和属于我们的风景一起吃早餐午餐晚餐或许吃得不好可是却依旧为对方擦去嘴角的油渍风景如何其实并不重要重要的是你在我的身边
like,定期的口腔检查是保护牙齿的基本你有这种意识非常的好的我们这边有几个患者就是定期过来检查的牙齿都保护的很好比较小的龋齿补一下就ok了
like,北京站对面恒基中心一楼的一个服装店靠店面设计和产品陈列吸引了很多客户进入是通过店面体验提升业绩的一个样板
like,刚实拍的这是我在国内最喜欢的三个城市之一每年都要在此经停数次但每次都只是吃顿饭或最多停留一晚是潜意识下保持新鲜感你呢最喜欢哪三个地方
like,三八妇女节给力的一天刷屏结束最后带上我们苑的美照我表示如果某爷在军中看到这个肯定会担心的哈哈因为实在是太sexy啦我们抽抽会抓狂的
like,联想G575EX笔记本搭载了AMDFusionAPUE350双核处理器核心频率为1.6GHz标配2GBDDR3内存500GB硬盘DVD光驱集成AMDRadeonHD6310M显示核心整体配置非常均衡对于日常的办公娱乐都能胜任售价只要3099元太超值了
like,她叫张平宜喜欢艺术的优雅女性原台湾中国时报资深记者十多年前辞去高薪告别家里4层别墅来到四川僻壤山坳献身麻疯村教育她说我是个母亲看到麻风村孩子无法掉头离去很多人嘲笑她另有用心要不然为何要吃这样的苦头其实感动中国无需壮举不做任何评论唯有转发致敬
like,网友提议传奇配图帝我一直有个疑问后宫那些个妹子整天争宠来争宠去皇帝为什么不一起呢大家一笑泯恩仇太有才了
like,不得不说这杯子好其实我现在对KFC不是特有爱好久没去了不过这个杯纸
like,哇泥娃娃你好白啊我也穿得好白啊我们各种反光啊可惜泥娃娃已经被定走了下个礼拜就要被接走了希望下次去的时候还能见到她
like,终于梦圆了该走了虽然万般不舍但这七年的等待值了再见了象山再见了老胡再见了我的梦
like,同学们真是萌呀我也有一件还没来得急穿呢临近考试祝大家顺利听见春天在外面唱歌我却只能在屋子里狂啃书哈哈
like,圆点长款套头针织衫可爱的波点超级有爱的感觉迷人的长款随身的感觉超级百搭的感觉休闲舒适又不失可爱俏皮的一身很赞哦
like,今天来北服面试我心动了平时看那些浓妆艳抹丝袜短裙的女人看的快吐了我一直觉得淡妆的女人最美穿牛仔裤的女人最性感
like,2.121两年了时间好快希望汪东城和唐禹哲能一直幸福下去东唐妈们陪你们纪念每一个2.1明天也是农历新年除夕夜好日子赶一起啦汪东城唐禹哲加油
like,气宇轩昂的酒店千里送达的小笼飞速驰骋的快艇江南园林的宅府帝王御用的晚餐一切尽在五彩缤纷的礼花中完美收官谢谢闺密朱如此用心的款待让我们收获快乐的同时更收获了感动
like,到站了广播响起请带好你的贵重物品下车然后一个男生对他女朋友说走啦贵重物品这个细节真是好幸福
like,妈妈年轻时的学生打来电话非得来看老妈老妈感慨那时的学生给点好处就会记一辈子老妈那时劝因家庭困难要退学的学生虽最终学生还是退学了但成人后一直记得王老师当年劝告也遗憾当年的决定现在呢为了升学率却如此不过都是生活所迫
like,毛泽东是人不是神更不是妖魔他少年时立志推翻欺压穷人的旧世界他领导的革命受到绝大多数中国人拥护所以取得了胜利建国后他努力为人民谋幸福取得了一个个看得见摸得着成就谁也不能抹杀在建国中他理想热情有点冒进受过挫折在捍卫国家主权尊严时他大智大勇使敌国畏惧
like,记得第一次血透是3月4日今天正好是一个月时间我也决定从此开始用微博记录自已与生命赛跑的点滴在此感谢帮我写上一条微薄的少香让我有勇气继续写下去说句心理话春天到了看着别人都忙着踏青真的很羡慕但是为了下一个或者下下个春天我也能快乐出游现在更要乐观面对积极治疗
like,我等了好久也没抽过我也没中过奖所以自己买了一台小白已经到手了晚上见到真是太期待了
like,祝福黑人和范范也祝你生日快乐5月7号真是个好日子不仅很多人选择今天结婚最重要是我生日哇哈哈
like,谢谢大家关心大武生对海报提出意见和建议作为影片的制片人我们会尽全力制作出一部好看的电影也会积极配合国内外的宣传发行方对影片的宣传大家给的想法我们会转告尽力沟通我们都期待大武生的成功
like,刚才听说一位小患者和媛媛同岁的女孩被撵到七楼去了看着她妈妈幸福的样子心里真羡慕啊到七楼普通病房说明已经大为好转不用在特护病房了那个贾鑫小朋友明天也要出院了都是历经生死的孩子也都是和我们前后进仓的他们一个出院一个下楼了真的很期待属于我们的那一天真的
like,她们没有妳明白我包容我还有你的岁月痕迹最性感皱纹里是我俩的泪水好喜欢这句贯中你写诗很有才华
like,大盘不会一阳定乾坤还要不断夯实底部区域所以板块个股今天涨明天跌是常态现象希望博友逢低买入昨天没怎么涨的低市值个股卖出涨停板特别是煤炭有色银行金融板块全是下跌反弹形态昨晚美国银行股暴跌谨慎投资风险祝愿大家每天收获一个涨停别忘了花心别钟情一股明天又跌
like,由于工作原因提前接触到将于后天正式出版的乔布斯传全书用乔布斯一生各个阶段的大量细节全面展现了这位传奇人物的激情与艺术气质基于完美主义的偏执与冷酷兄弟我发现就像苹果的产品一样此书行文流畅朴实无华可读性大大高出预想值得每一位参与企业发展或喜爱乔布斯的人认真研读
like,谢谢纸巾姐姐阿峰对这段感情的确很认真然而再分开后被爱过的人利用心里也一定很难受只希望他今后可以遇见一个真心待他的人不要再受伤害了
like,一个人在家看中秋晚会过中秋节有种说不出来的感觉希望家人节日快乐健康幸福我会好好的
like,最后三十天该放弃的终究还放弃了三年海中没有好好学习真是如果我真的封网不知道能不能挽回一点只想说加油志愿既然都这么报了
like,这件衣服款式是我最喜爱的那种先支持起来哇哈哈
like,亲爱的妈妈岁月已将您的青春燃烧但您的关怀和勉励将伴我信步风雨人生用我心抚平你额上的皱纹用我的情感染黑您头上的白发祝您母亲节快乐
like,做一个淡淡的女子不浮不躁不争不抢不去计较浮华之事不是不追求只是不去强求淡然地过着自己的生活不要轰轰烈烈只求安安心心夜幕
like,大叔真走文艺路线搞小清新浪漫电台了撒花祝福这个匿名他童鞋
like,你可以沉默不语不管我的着急你可以不回信息不顾我的焦虑你可以将我的关心说成让你烦躁的原因你可以把我的思念丢在角落不屑一顾你可以对着其他人微笑你可以给别人拥抱你可以对全世界好却忘了我一直的伤心你不过是仗着我喜欢你而那却是唯一让我变得卑微的原因
like,西苑医院有一种很神奇的面膜早上56点去排队做一周痘子就米有了一次才60块钱好的等我找到帮我排队的老公我就去做等我哈美女小护士
like,这类的花色相信亲们的搭配心得也有许多了不管是打底穿还是混搭单穿都是很随意的玫瑰的花色搭配上蕾丝的单品一定是亮点
like,跳完这支舞后先森像一位从水里捞起来的王子浑身是汗的聆听点评尽管如此被捕捉的这个瞬间你依然完美的诠释着王子这个词
like,Dolceampgabbana这一季反响甚好2位设计师下个月要来北京了秘密3月好多好多时尚大腕都要来北京啊
like,我特别了解温州基督徒企业家有没有跑路的答基本没有有一个跑了现在已回来呵呵大灾难常带来大复兴因人的尽头是神的开头建议温州的教会温州的弟兄姊妹们抓住机会为城市来代祷洁净这地让万人归向主祝福中华
like,苗子自己也很配合哦可爱的小猪8过骁骁看起来好疲惫哦要好好休息吉祥三宝大合照某人的鬼脸又素最不给力的在2宝面前放不开放不开啊哈哈
like,dear范范恭喜你结婚了白头偕老啊这些年一直听你的歌总是在需要的时候会听到让我感动让我安慰的你的歌所以现在这个时候你真的很幸福你们一定会美满幸福的
like,今晚和闺蜜去电影院看完夏洛特烦恼这部电影后发现这部电影比任何一个都好看
like,刚才那家店门口还有卖车轮烧的有奶油红豆芝士口味的于是买了一个芝士随便吃吃没想到口味非常好外脆内软特别是刚加热好里面还是液态芝士馅奶香浓郁入口滑爽非常好吃价格也实惠10块4个如果去了大悦城千万不要错过FB指数
like,今天中午去西北汉子大吃了一顿赶上周三刷招行信用卡半价要了四个肉菜加两个凉菜和一份素盒子才花了166尤其是这个牛气冲天实在是太牛了端上来整个一个大牛头四个大小伙子都没吃完
like,还在赶往广州的路上今年的生日真的有点忙碌恍然发现怎么一不小心就23岁了有点手足无措幸福是无处不在的只是看你愿不愿意闭上眼去感受它的环绕今天很想感谢一下所有爱我的和我爱的人们谢谢
like,尝试了下新的客户端很好很大很慢发现了以后在微博这东西上也不能随随便便想啥发啥了人们越来越多发微博的原始意图也已褪散要发就发些有用的东西上去过节了居然过节了有流量的日子就是不大一样
like,我现在喜欢看武侠小说总期待生活中也有那绝世高手可以把身中剧毒的我啪啪几掌打通全身经脉我现在总觉得我中毒了一样这里不舒服那里不舒服烦期待起伏啊起伏了大家一定要通知我
like,支持禁教辅在经济利益驱动下的教辅毒害危害之大的确超出人们的想象几年前本人曾经参加过本省教育厅的教辅评审看了那些所谓专家编的教辅真是误人子弟更有一些地方自编的所谓教材更是粗制滥造不堪卒读必须坚决彻底予以禁止希望国家立即采取切实行动3分钟前
like,分手后不可以做朋友因为彼此伤害过也不可以做敌人因为彼此深爱过所以我们成了最熟悉的陌生人感情其实我真的输不起如果将来的某一天你说你要离开我我不会留你我知道你有你的理由如果将来的某一天你说其实你还爱着我我会告诉你其实我还在等你
like,大风起兮云飞扬威加海内兮归故乡安得猛士兮守四方短短三句气壮山河没有被胜利冲昏头脑最后一句流露出了居安思危的忧患意识真英雄也
like,非常棒的广告创意通过移动的车子和车窗外的风景把移动和在线视频都体现得很到位这个网站是匈牙利一个类似youtobe的网站
like,映照在紫色光辉下的脸庞馀晖之中那双深邃的眼眸微微一眯所说出的话语另他感到震惊仿佛是身在地狱之中被人温暖的拉出来灵魂都被沁入了丝丝暖意
like,有翔翔这样一位值得深爱的弟弟有真心守护这弟弟的姐妹们陪伴着我我充满力量陈载梦翔姐姐护航爱陈翔爱公益我们在行动这是我们今生的约定
like,油价又涨了为了省钱挤公交去了公交变的更挤了一号线还木有空调夏天都是人肉味儿为了不被挤大家就都跟家里待着了我觉着很有可能使用量会增大没准下一步就会涨价了还有一种可能性奏是大家又都开始骑自行车了没准七八十年代的自行车大潮又来了也好低碳了
like,人生是一道解析题每个阶段是判断题每天的生活是选择题完成了选择题才有判断的权利做好了判断题才有解析的意义愿你2012做出完美答卷
like,安静上苍赋予这世间最奢华的美好因着这俊逸的少年微微扬起的嘴角凝滞了的空气开始安安静静地流动到我们的眼里到我们的心里陈翔安好
like,朋友生日有请到父母闲着无聊故意逗爹地说他不准去后来妈咪说朋友请客那里可以去钓鱼什么的爹地不满了说他不去了妈咪问为什么他说女儿不让我去呜2天都还在耿耿于怀这个事昨晚跟他撒娇他终于说好吧好吧噗我爹地是越老越萌
like,算一算喜欢晨已经六年了可以说是伴着我的成长尽管感情会趋于平淡但那份对她的爱与关心从没有消失过我曾说晨是我第一个喜欢的明星到现在我敢说她也是我喜欢的最后一个明星唯一一个
like,呵呵好吧可惜我不在厦门呵呵我觉得我那时候要是在厦门的话我肯定跑过去看了哈哈说不定你唱歌的时候我还能在旁边给你来个小艳舞加分什么的哈哈有的事就是只能想想呵呵算算我好像也好久好久没听你唱歌了吧
like,吴冠中先生的画综合了西画与中国画之精髓用笔简练后期作品常喜以点线面造形创自己独解诠释自然之美喻人生其中令人寻味良久
like,淑女范儿金属质感的双排扣大衣修身的腰身设计体现迷人的淑女范儿金属质感的双排扣大衣修身的腰身设计体现迷人的淑女范儿
like,很多书都是买了再读有一本书我是读了再买的妈妈我要陪你去西藏今天终于到了打算回家读给女儿听
like,听昨天从友谊医院看望副总回来的同事说医院已向家属发了病危通知书他妈妈到医院后立即昏倒了据悉副总已经能做透析目前病情已控制我也刚和司机联系好下周二到医院去探望领导希望他能顺利度过危险期尽快好转起来
like,剪丕司马片段这段美得要命啊嘴唇发白眼里带笑半边锁骨丕少这辈子一点不渣得了病还把家具都卖了找了个像极自己母亲的女孩拍古城纪录片以此告慰自己因为老屋被毁而精神紊乱的蚂蚁爹
like,真维斯娱乐现场高清版大图火速来袭最佳女演员徐静蕾您是导戏和演戏两不误绝对的女强人
like,Unitedtilldie祝福凯爷婷姐新婚快乐1016我们天津见
like,你的心声世界的回声腾讯微博的口号我最近才发现腾讯的产品都有自己的一句口号如手机QQ浏览器的口号云览天下一触即达表达了产品的定位非常精炼
like,这是更衣室突然进来一队警察带着几条警犬还有好几具爆炸物探测器把每个角落都嗅探一遍这安保标准绝对超2008了
like,我还没拍过郑允浩和沈昌珉我还没拍过郑允浩和沈昌珉我还没拍过郑允浩和沈昌珉我还没拍过郑允浩和沈昌珉求专场求机会你们一定一定要来不要这样来几天就走
like,呵呵真的好好吃那是我之前去西樵调研刚买回家就被抢光了自己都没吃上几口
like,一向颇具亲和力的TVB小生林峰在穿着上非常青睐轻松随意又颇具独特魅力的风格Wrangler所代表的独立精神特别适合热爱自由的他你爱溏心风暴的Alferd程亮律政新人王的乐斌还是谈情说爱里的景博
like,今晚看了好朋友孔文燕导演的电影五月天追梦3DNA我得说比想像中好看很多虽然一半以上的时间是五月天的演唱会但3D效果让你感觉身历其境场景恢弘好像游走在舞台上看他们表演中间插上3个不同城市香港台北上海的五月迷各自发生自己的故事最后都来到演唱会的现场值得一看
like,终于一口气看完了这个牧羊女还真蛮像我的吃软不吃硬没耐心然后发现12个男的里还是最喜欢巨蟹座我再SHIT
like,老行尊说戏最讲缘分角色跟演员间尤其急不得该的时间有适合的人所以这行最讲天命我信于是安静了
like,好爱妳们喔现在几天不见妳们这些美女甜心们就难受
like,先发张温纯的照片上来吧祝大家月饼节快乐PS相机拍的感觉效果还可以想过几天去扫描虚构独白把你捧在手心里你是我的奶茶啊
like,今天早上跟爸爸去吃混沌豆浆油条好久违啊TuT虽然油条不是好东西好吧暂时忽略
like,我们开始大快朵颐今天主打海鲜推荐春园对面的明鹏大排档绝对靠谱不宰客小致在外面晒太阳我们要开吃了
like,喀什最富丽堂皇的维族餐厅也有这样的舞蹈这样的乐队这样欢快的氛围
like,把认可的东西放在心里把不认可的东西放在表面有的时候你需要维护自己的立场勇于捍卫它起码日本还是会令人感动和学习的
like,Kiessliski其实真的可以有这奇妙的身高差这迥异的type组合迸发的萌感被萌到的自觉举手
like,每次看到沈星的节目都非常非常愿意看下去不是看节目纯粹是看人怎么可以美的如此知性那种美犹如马尔代夫碧蓝的大海清新的可爱的温柔的
like,老路春节这几天一直没有写微博感谢各路博友新年祝福其实俺这几天经常静坐反省规划来年也在心里默默为所有关注我们的博友祈福140个字节难以尽在此一并祝福各位兔年吉祥万事盛意
like,一日一路客猜你们更喜欢这张我个人更喜欢上一张复古的看到一些不待见的评价和比较不给力的转发决定再发一张眼光和品位这个东西见仁见智没有对错多点包容少些刻薄比较好态度决定高度抬头看看天我们能看到的永远只是不到180度的蓝
like,哎哟我的妈阿为什么珉豪没来不过贤茜什么的维尼什么的真好还有瑟雍和珍云恩赫牛牛和泰萌萌这一切都太棒了我最爱看多角恋什么的圭贤宋茜
like,小悦悦的事件令人震惊我们公司规定如果发生这样的事请立即救助如果出现法律纠纷公司出钱帮你请最好的律师如果产生赔偿公司帮你赔我们坚信这世上好人还是多
like,汶川地震日本普通老百姓在街头组织捐款餐馆24小时店都有捐款箱日本救援队为尽快出发要等中方说yes在成田机场一整晚待命祝福日本人民
like,110921始源推te更新这里是一山坡州的摄影场地在附近的中国饭店吃得超饱慢慢地散步回摄影场地夜空中的星星一颗颗多得数都数不清呢真是太漂亮了感觉空气的味道也特别好闻青草的清香和劈柴的时候那种炭火的香味绝妙地融合在了一起真棒
like,这位师姐从美国回来就为了能在母校华农举行婚礼并邀请到她的大学教授为她证词愿他们幸福永远大家一起转发祝福他们吧
like,韩庚同学你这么诱惑人是不对的知不知道这世道狼女多啊领子别开得这么低表情别这么的无辜韩少爷
like,VinDiesel他不仅是FastFive的NO1还是制片人哦温柔又强悍帅得没边了
like,我就是觉得全世界最漂亮的女人是我宝宝怎么样怎么样最漂亮最可爱最娇柔的女人就是我宝我宝可御姐可LOLI可仙女可妖魅可名媛淑女可绝世公子怎么样怎么样哦耶我宝无敌萌翻一万万人
like,真羡慕姚楚嫣啊除了生病其它什么时候都是兴高彩烈的从来不知道忧愁是什么更不用大周末的开车跑到张家口去搞什么活动
like,期待会议成功微博营销将会引导潮流大势所趋今天关注微博关注厦门
like,张杰和娜娜的魅力太大了我就简单的发了一条微博竟然引起这么多的评论那我就再说两居室吧娜娜虽然没化妆但是皮肤真的很好人看上去也很小张杰也是一看就是没什么架子人很好他们俩真是天生一对祝福他们
like,晚上与合作伙伴的一位核心成员聊了很多知道了很多不为我所知的事情我很敬佩他和同伴们的干劲坚持与对自己的准确定位合作尤其是创业就要找这样的人谈话间我忽然有种强烈的使命感一定要成功实现计划让一直辛苦付出的人们获得应有的回报
like,晚上教了儿子一首咏月的边塞诗分享一下秦时明月汉时关万里长征人未还但使龙城飞将在不教胡马度阴山今天南京有云明月时隐时现红山背后的满月颇有边塞风情与儿子夫人乘兴归来祝大家中秋节快乐
like,祝所有男士三八节快乐虽然你不是女性但属于女性用品虽然您不是母亲却让很多女士做了母亲虽然您不是妇女却让太多女孩变成了妇女并得到了快乐您辛苦了祝您三八节日快乐
like,时隔两年故地重游当年的小情侣已然成为小夫妻撩时间啧啧嗖的一下就过去咯而我依然很爱您更胜从前
like,不能发私信1看职场快两年两个字喜欢尤其是今年12月的合刊感觉很合自己的胃口有热点话题调查互动裸辞会有争议的话题过度保护的劳动政策我也喜欢工作场所这里对各个企业的解密也有我关心的IT业软技能那篇也不错后面的国学妆容就有点太八卦可以缩小篇
like,报社备一个折叠床是多么的有必要呀今天中午小睡了一小时发现能在办公室平躺下来做一个美梦太幸福了谢谢朋友送的礼物太贴心了
like,IMAX黑暗骑士崛起TheDarkKnightRises中将有超过一个小时的65mm胶片拍摄内容是一半的片长啊克里斯托弗诺兰太给力了谁能阻止蝙蝠侠
like,我的中超第七个赛季第十四场津京德比人员可能已经改变但火爆的气氛仍然未变对于比赛的胜利还是如此的渴望泰达将士我们一起拿出我们的血性出来拼死蠃一场把更多的欢乐带给这座城市吧
like,相信你还在这里从不曾离去我的爱像天使守护你若生命直到这里从此没有我我会找个天使替我去爱你
like,前几天去日本帮prlady爱美丽美人儿带回来的红爆日本的假睫毛仔细看看确实很讲究上睫毛甚至每束的量和长度都不一样效果就会非常生动自然下睫毛也优秀得令人惊讶不知成为多少女孩的福音上睫毛还有好几种我最喜欢这个也卖得最好ps美人儿外地快递还没恢复能发了赶紧给你递过来哈
like,老爸老妈说今天带我去顾村看樱花昨天生日没有陪他们今天我的一天都是你们滴其实我更觉得我是只电灯泡那里应是落英缤纷了吧另外天气暖和了我又戴上了我的玉镯小姐冰凉清新嘻嘻是去年爸爸送我滴生日礼物出发
like,初夏的井冈山蒲公英开花的季节一直以为蒲公英的花应该也是白色的现在才知道原来蒲公英的花这么漂亮期待井冈山蒲公英飘散的季节
like,朋友告知中国驻日本大使馆的男人已全部冲上一线灾区救助同胞女的全部留守东京职责所在无可厚非但他们竟然完全没有任何防护用品连起码的碘片都没有他们也是人他们的家人也万分期盼他们平安归来特此呼吁中国外交部和有关部门尽快给他们提供防辐射的基本用品救救那些救人的人吧
like,谢谢二手村民的礼物谢谢来今天现场支持我们的朋友们放心咱们偶尔可以幸福的象猪儿一样记得我爱你拽老师
like,网络ANTI我开了SBS的直播到了CNBLUE就掉线断网啊果断下高清好美啊治愈我最后的喊声震撼啊我们的VIC最是那一低头的气场我没用任何制图软件处理播放器截图自动处理成如此赞
like,来自俄罗斯的一班高中学生将黑板当做画布画下了自己对未来的憧憬这样的毕业照很有意义呢你们的毕业愿望都实现了吗
like,最近这段时间非常忙相当忙总觉得许多事没有落实到位总是给自己太高的期望值不过我相信我的同事们一定非常棒一定会超水平发挥一定让我们的十年台庆盛典圆满成功祝福我们吧
like,wuli东海你真的太了解饭在想什么了作为一个红遍亚洲的偶像你怎么能这么贴心呢让人根本找不到不去爱你的理由
like,出国好几天啦我好想我的同学和小伙伴们真希望他们也能上微薄让我知道他们在干吗这张照片是我在学校拍的他们都是我的同学人大附小一年级一班的好朋友我是我们班个子最高的女生做最后一排我的朋友特多他们也都特别环保
like,心中充满光明才有活下去的动力生命中最重要的是爱不会因为生活而忽略最后希望你你们都健康无比阳光的一直一直的走下去
like,卧槽Puffin浏览器太碉堡了点吧自带翻墙nicoyoutube秒开视频缓冲超快区块渲染很快低配机丝毫补卡顿简直神了
like,钟爱的Celine小绿笑脸包很庆幸找到了喜欢很久的绿色今天甲油也配合了一个色调讨喜的颜色
like,本月12号前希望粉丝超过888名这特别的第888名俺邀请他她来片场见证美轮美奂的广告大片制作全过程
like,考试临近同学们都开始泡图书馆了吧但经常会遇到没有位置的情况啊下面是一位熟悉学校的同学为大家整理出来的所有可以学习的地方哟注意LearningCenter都是有电脑的有电脑就有打印机哟通宵不关门的有N44和N50那么大家加油啦
like,非常喜欢这种感觉你站在舞台上歌唱一束光打下来笼罩着你你这么瘦肩膀还是这么宽阔还有谁懂我
like,一生至少该有一次为了某个人而忘了自己不求有结果不求同行不求曾经拥有甚至不求你爱我只求在我最美的年华里遇到你
like,概念直升机由西班牙设计师HéctorDelAmo设计它的外形酷似零的形状因此它被称为零这种设计应该或许应用于未来的个人城市交通相信能够在未来看到她的身影
like,转毛少将是所有红后代里面最好的你看他既没有把持中国的电力也没有在金融房地产呼风唤雨更没有操控石油也就是穿了身特大号军服而已而且唱歌的都能当少将主席的孙子怎么就不能当了他还能没事给你们逗逗乐子多好啊新宇是个好青年
like,只要是韩庚什么时候的他都喜欢哈做男友做老公都是很不错的选择只可惜他就一个庚饭千千万只有看的份嘤嘤嘤
like,咱们寺院食堂的藏面跟外面不同的是上面不是葱花辣椒而是师兄们自己炒的酥脆的花生而且分量极其足是普通藏面的一倍我总是挂念着吃的
like,把那些不能不做的事情变成你想做的事情这就叫成熟把那些你想做的事情做成这就叫成功
like,娜姐咋的啦心情不好么没事哈睡一觉起来就什么都忘了哈记住你胃不好千万别不吃饭啊伤胃就不好了
like,赶紧在看criminalminds硬盘要腾空间出来太喜欢Reid了太牛逼了丫能证明为什么电脑永远取代不了人脑偶像
like,其实我不是特别喜欢可爱善良男反而是成熟男嘿不过我家honey绝对是可爱又善良型的看来还是栽了
like,亲爱的妈妈岁月已将您的青春燃烧但您的关怀和勉励将伴我信步风雨人生用我心抚平你额上的皱纹用我的情感染黑您头上的白发祝您母亲节快乐
like,史玉柱对于中国人人性的了解无人能追他是真正能把商业眼光变成白花花银子的人可想而知可怕的执行力这个让我喜欢崇拜的男人
like,刚刚回来翻图看了下拍图时间发现早上9点14分晟敏更新的blog应该是在车上写好了然后靠着这个柱子的时候发的应该是他发完的时候还后仰了一下扭过脸偷偷的看了饭一眼可爱shi了但是没抓到那个瞬间
like,刚下了个31SMSAPP准备支持一下杰伦的新事业还没学会怎么发短信竟发现里面有意外惊喜频道里面暗藏杰伦不少视频哈哈周师傅私下的剪发技术确实不错啊
like,团队的力量我愿在我的世界里无论何时何地你们都在一起一起迎着风欢笑成长当然还有荫姐一直等你回来
like,这位就是从小照顾我长大的一直守护在我身边的那位慈祥的母亲在日本的8年还是让您操心了但是现在开始不会了儿子已经长大已经懂事已经有自己的想法已经会做决定虽然在您的眼里我永远都是个孩子
like,有些人是看第一印象有些人是要靠相处截止目前丽辉各方面都很招人喜欢真希望自己也能过得那么快乐洒脱
like,你吧真是我的骄傲你真的是最棒的完全折服现场所有人
like,在千万种笑的选择中最为美好的莫过于对微笑的理解面对人间是非曲直面对人生坎坷不平面对生活困难问题我们都微笑走过用含笑的目光审视和体会美好我们就生活得如花开花笑般美丽
like,昨天付款之后拿到收据看到印在上面的thankyou时确实有点儿小感动她和整个团队真的很用心的在经营这个品牌细节决定成败细节体现品质你绝对不是玩玩而已begins是一个有着成熟思考和完整规划的品牌相信通过日积月累的磨练这个品牌理念定会广为流传影响一批人的生活态度
like,今日闲来无事在家收拾杂物打开尘封抽屉儿时拙作一幅确表当时心意如今已近而立献给兄弟君临天下yjj慵懒氦气莫介意
like,下一站神奈川真好图文并茂搞笑图与文艺图并茂感人至深的文与俏皮抽风的文并茂中午买到回程的路上就读完搞笑的那一半现在进入严肃的那一半立刻于我心有戚戚我读好文章时总会不断地想到自己的事情这些念头平时不会有是被好文激发出来的
like,车上听见两个小学生说社会课今天观察蚂蚁听到他们说他们讨厌红蚂蚁我忍无可忍插嘴说到我喜欢红蚂蚁红蚂蚁是好人其中一个小男生看我然后问另外一个她哪个小学的
like,家里刚刚增添的新成员小萨明天就母亲节了你会不会很想妈妈这里就是你的新家小萨开心茁壮滴成长吧
like,集团上三思三创学习会学到几句有用的话1治乱于未乱之时2反思不是失败的代名词成功的反思更为重要3取法其上得乎其中曾经最讨厌的政治课在工作十年之后到觉得越来越有意思了哈哈
like,严小沉你越发牛逼了在此我也向所有朋友推荐
like,每当我吃南宁老友粉的时候总会有一个疑问这些酸笋卫生安全吗它们是怎么做的是不是用工业化学品制酸的煮之前有没有洗过现在最让我放心的酸笋就是自家在桂林用清清的泉水泡的酸笋既好吃又安全在南宁是绝对泡不出这种味道的酸笋的
like,今天闺蜜和她的朋友给我洗了洗脑子唉有个高智商的闺蜜真好不仅能给我提出很多建设性意见还能用她极其理性的律师思维帮我理清思路让我少走弯路希望我们兔年都能走运啦
like,今天高烧39.5的洪宝一到现场依然精神抖擞的进入状态今天9场戏还有夜戏洪宝的敬业精神赞一个妈妈虽然很心疼但是作为小男子汉的责任心让妈妈很欣慰
like,春节老师leufay带我去逛了重庆的NOVO气场不错人气没几个商场娱乐活动还可以促销活动不给力呵呵现场的小人人的造型很给力哈哈
like,你敢靠近我我就敢注意你你敢关心我我就敢担心你你敢拿真心我就敢接纳你你敢拖我手我就敢亲吻你你敢喜欢我我就敢爱上你你敢为我戴上戒指我就敢嫁给你重点是你敢脱下我的衣服就要敢帮我穿上婚纱如果最后一条做不到那就请不要开始第一条谢谢
like,致大东前男友退出研音了也要努力演剧事业蒸蒸日上小说大卖再拿文学大奖前女友甚是思念仍望你与贤妻婚姻完满和谐白首mashizumi
like,现在Eternal依旧循环中赤西仁你知不知道你唱哭了多少人龟梨和也你知不知道我有多么羡慕你赤西仁龟梨和也你们知不知道因为你们我才相信原来这世界还有真爱你们俩一定要幸福啊一直永恒
like,这段文字是本人最早凭记忆写的被无数人原文照抄抱歉的是地点错了这是在比利时的安特卫普火车站是一个活动的策划但是不管什么时候重温我都很为那种人人有参与资格的平等感动你看男女老少高矮胖瘦相比我们从学校就开始被筛选参加各种表演的挫败感觉好多了
like,美国科学家对日本地震最新测算结果是M9.0级里氏每增加一级能量要增强32倍也就是说这次日本地震相当于一万两千颗原子弹同时在日本爆炸了此次地震的释放能量是汶川地震的约20多倍其能量相当于1995年坂神大地震的178倍天佑善良的人和猫猫叔和主人一家一定要加油
like,开始看这部美剧谎言游戏讲述一对从小分别被两家人收养的双胞胎姐妹的故事围绕她们的身世展开的悬念故事顺便说一下女主角蛮灵的
like,武汉的热干面还是要吃蔡林记的香啊另外顺便说下招行近期理财产品代码10173943天年化收益4.7%理财10174053天年化收益4.7%理财招行是不是该给我颁个奖啊
like,明天的辩论赛在因学业而不得不放下一个学期之后终于又能以攻辩的身份站在台上莫名的紧张甚至开始怀疑自己不想要这种心态想赢更想展示一个最自信的自己给你
